image_path,artist_label,style_label,genre_label
Realism/fyodor-vasilyev_rye.jpg,-1,21,2
Expressionism/andre-derain_ominous-landscape-1950.jpg,-1,9,2
Expressionism/toyen_the-fawn.jpg,-1,9,2
Expressionism/lucian-freud_michael-andrews-and-june-1966.jpg,-1,9,2
Art_Nouveau_Modern/gustav-klimt_portrait-of-adele-bloch-bauer-ii-1912.jpg,-1,3,3
Romanticism/paul-cezanne_portrait-of-anthony-valabregue-1866.jpg,16,23,4
Symbolism/nicholas-roerich_sage-1918.jpg,0,24,6
Symbolism/nicholas-roerich_himalayas-pink-peak.jpg,0,24,6
Post_Impressionism/vincent-van-gogh_can-books-wineglass-bread-and-arum-sketch-of-two-women-and-a-girl-1890(1).jpg,1,20,4
Romanticism/ivan-aivazovsky_the-coast-at-amalfi-1841.jpg,17,23,4
Expressionism/ossip-zadkine_daphne.jpg,-1,9,2
Realism/john-singer-sargent_mosquito-nets-1908.jpg,8,21,2
Baroque/bartolome-esteban-murillo_two-peasant-boys-and-a-negro-boy-1660.jpg,-1,4,5
Impressionism/claude-monet_the-road-to-monte-carlo.jpg,3,12,4
Rococo/joshua-reynolds_mrs-elizabeth-carnac.jpg,-1,22,5
Post_Impressionism/pyotr-konchalovsky_berries-and-begonias-1911.jpg,4,20,4
Impressionism/alfred-sisley_the-bridge-and-mills-of-moret-winter-s-effect-1890.jpg,-1,12,4
Baroque/adriaen-van-ostade_happy-peasants.jpg,-1,4,5
Realism/georgios-jakobides_old-lady-with-scar-on-her-cheek.jpg,-1,21,2
Realism/isaac-levitan_village-at-the-edge-of-forest.jpg,-1,21,2
Romanticism/gustave-dore_daniel-in-the-den-of-lions.jpg,9,23,4
Post_Impressionism/paul-cezanne_portrait-of-madame-cezanne-1881.jpg,16,20,4
Impressionism/pierre-auguste-renoir_young-woman-in-profile-1897.jpg,2,12,4
Early_Renaissance/benozzo-gozzoli_view-of-the-left-hand-wall-of-the-chapel-1465.jpg,-1,8,5
Impressionism/claude-monet_grainstacks-at-giverny-sunset.jpg,3,12,4
Impressionism/william-merritt-chase_monterey-california.jpg,-1,12,4
Expressionism/arturo-souto_accordionist-1931.jpg,-1,9,2
Baroque/rembrandt_self-portrait-7.jpg,11,4,5
Realism/fyodor-vasilyev_after-a-rain.jpg,-1,21,2
Symbolism/nicholas-roerich_rocky-seashore-1916.jpg,0,24,6
Post_Impressionism/vincent-van-gogh_sketch-of-a-lady-with-striped-dress-and-hat-and-of-another-lady-half-figure-1890.jpg,1,20,4
Expressionism/m.c.-escher_flor-de-pascua-theosophy.jpg,-1,9,2
Abstract_Expressionism/conrad-marca-relli_autumn-suite-c-1970.jpg,-1,0,0
Romanticism/john-atkinson-grimshaw_portrait-of-the-artist-s-wife-theodosia-as-ophelia-1863.jpg,-1,23,4
Romanticism/gustave-dore_heresiarchs.jpg,9,23,4
Impressionism/stefan-luchian_flower-seller.jpg,-1,12,4
Impressionism/pierre-auguste-renoir_banks-of-a-river-1896.jpg,2,12,4
Expressionism/max-pechstein_fishing-boats-in-the-afternoon-sun-fischkutter-in-nachmittagssonne-1921.jpg,-1,9,2
Abstract_Expressionism/theodoros-stamos_cyclops-1947.jpg,-1,0,0
Symbolism/nicholas-roerich_sacred-himalayas-1934.jpg,0,24,6
Expressionism/oskar-kokoschka_not_detected_235845.jpg,-1,9,2
Northern_Renaissance/albrecht-durer_christ-before-pilate-1512.jpg,7,17,5
Rococo/benjamin-west_portrait-of-henry-middleton.jpg,-1,22,5
Romanticism/jan-matejko_konrad-i-of-masovia.jpg,-1,23,4
Rococo/jean-honore-fragonard_the-fight-unnecessary.jpg,-1,22,5
Post_Impressionism/paul-cezanne_medea-1882.jpg,16,20,4
Post_Impressionism/vincent-van-gogh_people-walking-in-front-of-the-palais-du-luxembourg-1886.jpg,1,20,4
Symbolism/kuzma-petrov-vodkin_pushkin-in-st-petersburg-1930.jpg,-1,24,6
Realism/vincent-van-gogh_lower-part-of-the-windmill-de-laakmolen-1882.jpg,1,21,2
Impressionism/julius-leblanc-stewart_in-the-park-1882(1).jpg,-1,12,4
Impressionism/eugene-boudin_le-havre-stormy-skies-over-the-estuary.jpg,19,12,4
Romanticism/karl-bodmer_the-travellers-meeting-with-minatarre-indians-near-fort-clark-plate-26-from-volume-1-of-travels-1843.jpg,-1,23,4
Baroque/anthony-van-dyck_portrait-of-joost-de-hertoghe.jpg,-1,4,5
Impressionism/claude-monet_valley-of-the-creuse-grey-sky.jpg,3,12,4
Mannerism_Late_Renaissance/giuseppe-arcimboldo_flora-1588(1).jpg,-1,13,5
Ukiyo_e/utagawa-kuniyoshi_the-actor.jpg,-1,26,1
Impressionism/berthe-morisot_the-port-of-nice.jpg,-1,12,4
Impressionism/henri-martin_port-of-marseille.jpg,-1,12,4
Baroque/jacob-jordaens_as-the-old-sang-so-the-young-pipe-1638.jpg,-1,4,5
Naive_Art_Primitivism/candido-portinari_pipas.jpg,-1,15,2
Symbolism/odilon-redon_five-studies-of-female-nudes.jpg,24,24,6
Realism/vasily-surikov_under-the-rain-by-the-coach-to-black-river-1871.jpg,-1,21,2
Baroque/jacob-jordaens_christ-comes-as-a-gardener-to-three-marys.jpg,-1,4,5
Rococo/dmitry-levitzky_portrait-of-princesses-davydova-and-rzhevskaya.jpg,-1,22,5
Expressionism/lucian-freud_bruce-bernard-seated.jpg,-1,9,2
Art_Nouveau_Modern/egon-schiele_seated-girl-with-bare-torso-and-light-blue-skirt-1911.jpg,-1,3,3
Symbolism/lovis-corinth_thomas-in-armor-1925.jpg,-1,24,6
Romanticism/orest-kiprensky_flood-in-st-petersburg-1824.jpg,-1,23,4
Expressionism/konstantinos-parthenis_landscape-with-three-figures-1935.jpg,-1,9,2
Impressionism/claude-monet_breakup-of-ice-lavacourt-grey-weather.jpg,3,12,4
Post_Impressionism/henri-matisse_the-path-in-the-bois-de-boulogne-1902.jpg,23,20,4
Art_Nouveau_Modern/boris-kustodiev_painter-of-signboards-1920.jpg,12,3,3
Art_Nouveau_Modern/felix-vallotton_st-phane-mallarm.jpg,-1,3,3
Abstract_Expressionism/robert-goodnough_struggle-1967.jpg,-1,0,0
Post_Impressionism/karoly-ferenczy_archaeology-1896.jpg,-1,20,4
Impressionism/frederic-remington_the-scream-of-shrapnel-at-san-juan-hill-1898.jpg,-1,12,4
High_Renaissance/michelangelo_madonna-and-child-1505.jpg,-1,11,5
Baroque/pieter-de-hooch_woman-hands-over-money-to-her-servant-1670.jpg,-1,4,5
Abstract_Expressionism/friedel-dzubas_polaris-1959.jpg,-1,0,0
Post_Impressionism/gustave-loiseau_snow-rifts-near-the-seine.jpg,-1,20,4
Northern_Renaissance/dirk-bouts_triptych-the-pearl-of-brabant-left-wing-st-john-the-baptist-middle-panel-adoration-of-the-magi.jpg,-1,17,5
Realism/vasily-vereshchagin_the-rider-in-jaipur.jpg,-1,21,2
High_Renaissance/leonardo-da-vinci_heads-of-an-old-man-and-a-youth.jpg,-1,11,5
Romanticism/john-constable_flowers-in-a-glass-vase.jpg,-1,23,4
Early_Renaissance/benozzo-gozzoli_procession-of-the-magus-balthazar-detail-1461.jpg,-1,8,5
Fauvism/henri-matisse_collioure-landscape-1906.jpg,23,10,2
Realism/fyodor-vasilyev_dawn-in-st-petersburg.jpg,-1,21,2
Post_Impressionism/ion-theodorescu-sion_dou-r-nci-1923.jpg,-1,20,4
Expressionism/jose-gutierrez-solana_the-hairdresser-1933.jpg,-1,9,2
Impressionism/childe-hassam_april-quai-voltaire-paris.jpg,20,12,4
Ukiyo_e/ito-jakuchu_settyu-kinkeizu.jpg,-1,26,1
Symbolism/odilon-redon_on-the-horizon-the-angel-of-certitude-and-in-the-dark-sky-a-questioning-glance-1882.jpg,24,24,6
Ukiyo_e/utagawa-kunisada_not_detected_240334.jpg,-1,26,1
Expressionism/otto-dix_lovers.jpg,-1,9,2
Abstract_Expressionism/sam-francis_untitled-sf-236-1978.jpg,-1,0,0
Art_Nouveau_Modern/nicholas-roerich_rostov-veliky-attics-of-princely-houses-1903.jpg,0,3,3
Post_Impressionism/pierre-bonnard_figure-studies-for-le-printemps-1912.jpg,-1,20,4
Romanticism/gustave-dore_pluto-and-virgil(1).jpg,9,23,4
Naive_Art_Primitivism/horace-pippin_the-temptation-of-saint-anthony-1946.jpg,-1,15,2
Baroque/agostino-carracci_ovid-and-corine.jpg,-1,4,5
Post_Impressionism/henri-matisse_odalisque-1926.jpg,23,20,4
Early_Renaissance/benozzo-gozzoli_st-john-detail-of-the-four-evangelists-1465.jpg,-1,8,5
Baroque/rembrandt_beggar-man-and-woman-1631.jpg,11,4,5
Realism/vasily-polenov_the-river-valley-in-bulgaria-1883.jpg,-1,21,2
Impressionism/arkhip-kuindzhi_view-of-the-beach-and-sea-from-the-mountains-crimea.jpg,-1,12,4
Realism/vasily-perov_parisian-promenade-1863.jpg,-1,21,2
Realism/camille-corot_bridge-in-the-coubron-valley.jpg,-1,21,2
Realism/valentin-serov_the-overgrown-pond-domotcanovo-1888.jpg,-1,21,2
Pop_Art/andy-warhol_front-and-back.jpg,-1,19,3
Romanticism/john-constable_hampstead-1833.jpg,-1,23,4
Abstract_Expressionism/conrad-marca-relli_the-surge-1958.jpg,-1,0,0
Post_Impressionism/salvador-dali_portrait-of-my-father.jpg,14,20,4
Expressionism/salvador-dali_the-rotting-bird.jpg,14,9,2
Post_Impressionism/pyotr-konchalovsky_still-life-on-the-octagonal-table-1916.jpg,4,20,4
Realism/vincent-van-gogh_plaster-statuette-of-a-male-torso-1886.jpg,1,21,2
Baroque/jacob-jordaens_adoration-of-the-shepherds-1617.jpg,-1,4,5
Expressionism/george-bouzianis_portrait-6(2).jpg,-1,9,2
Baroque/adriaen-van-ostade_cutting-the-feather.jpg,-1,4,5
Realism/antã³nio-de-carvalho-da-silva-porto_a-apanha-do-sarga-o-1884.jpg,-1,21,2
Northern_Renaissance/hans-memling_virgin-and-child-enthroned.jpg,-1,17,5
Realism/edouard-manet_the-barricade-civil-war-1871.jpg,-1,21,2
Impressionism/eugene-boudin_laundresses-on-the-banks-of-the-touques-5.jpg,19,12,4
Fauvism/konstantinos-parthenis_pine-trees-on-kerkyra-1917.jpg,-1,10,2
Cubism/tarsila-do-amaral_a-gare.jpg,-1,7,0
Post_Impressionism/david-burliuk_vase-with-red-and-yellow-flowers.jpg,-1,20,4
Impressionism/edgar-degas_at-the-stables-horse-and-dog.jpg,13,12,4
Realism/camille-corot_the-road-at-the-river-bank.jpg,-1,21,2
Realism/ilya-repin_the-reply-of-the-zaporozhian-cossacks-to-sultan-mahmoud-iv-1896.jpg,18,21,2
Symbolism/mikhail-nesterov_to-blagovest-1895.jpg,-1,24,6
Ukiyo_e/kitagawa-utamaro_the-hour-of-the-monkey.jpg,-1,26,1
Impressionism/mary-cassatt_the-sisters-1.jpg,-1,12,4
Fauvism/henri-matisse_the-young-sailor-i-1906.jpg,23,10,2
Romanticism/henry-raeburn_portrait-of-thomas-reid.jpg,-1,23,4
Impressionism/claude-monet_the-tow-path-at-argenteuil-winter.jpg,3,12,4
Impressionism/alfred-sisley_station-at-sevres.jpg,-1,12,4
Realism/ilya-repin_on-the-academic-cottage-1898.jpg,18,21,2
Realism/boris-kustodiev_statement-of-the-model-in-the-studio-of-ilya-repin-academy-of-arts-1899.jpg,12,21,2
Northern_Renaissance/hans-memling_christ-blessing-central-panel-from-a-triptych-from-the-church-of-santa-maria-la-real-najera-1490.jpg,-1,17,5
Realism/theodore-rousseau_fontainebleau.jpg,-1,21,2
Impressionism/john-singer-sargent_woman-with-collie.jpg,8,12,4
Impressionism/claude-monet_snow-effect-giverny-1893.jpg,3,12,4
Realism/ilya-repin_portrait-of-v-k-menk-1884.jpg,18,21,2
Romanticism/john-william-waterhouse_the-unwelcome-companion-a-street-scene-in-cairo.jpg,-1,23,4
Impressionism/pierre-auguste-renoir_two-sisters-1895.jpg,2,12,4
Minimalism/joan-hernandez-pijuan_memoria-d-evora-i-1990.jpg,-1,14,0
Post_Impressionism/edouard-cortes_rue-de-rivoli.jpg,-1,20,4
Impressionism/eugene-boudin_camaret-the-port.jpg,19,12,4
Art_Nouveau_Modern/nicholas-roerich_people-old-man-1913.jpg,0,3,3
Symbolism/ferdinand-hodler_adoration.jpg,-1,24,6
Rococo/carl-ludwig-johann-christineck_natalia-ozerova.jpg,-1,22,5
Realism/nikolai-ge_portrait-of-russian-baritone-opera-singer-gennady-kondratiev.jpg,-1,21,2
Art_Nouveau_Modern/aubrey-beardsley_caricature-of-felix-mendelssohn.jpg,-1,3,3
Color_Field_Painting/frank-stella_sunset-beach-sketch-1967.jpg,-1,5,0
Romanticism/francisco-goya_scene-of-rape-and-murder-1812.jpg,-1,23,4
Baroque/gerard-terborch_the-lute-player.jpg,-1,4,5
Impressionism/henry-herbert-la-thangue_gathering-plums-1901.jpg,-1,12,4
Romanticism/francisco-goya_truth-rescued-by-time-witnessed-by-history-1814.jpg,-1,23,4
Color_Field_Painting/friedel-dzubas_untitled-1971.jpg,-1,5,0
Realism/salvador-dali_rocks-of-liane-first-version.jpg,14,21,2
Impressionism/joaquã­n-sorolla_another-margarita-1892.jpg,-1,12,4
Abstract_Expressionism/friedel-dzubas_untitled-1982.jpg,-1,0,0
Realism/isaac-levitan_mist-autumn-1899.jpg,-1,21,2
Romanticism/lev-lagorio_crimean-landscape-1891.jpg,-1,23,4
Realism/viktor-vasnetsov_winter.jpg,-1,21,2
Symbolism/harry-clarke_tales-of-mystery-and-imagination-by-edgar-allan-poe-1923-14.jpg,-1,24,6
Realism/vasily-perov_portrait-of-a-f-pysems-kogo-1869.jpg,-1,21,2
Post_Impressionism/charles-reiffel_point-loma-1937.jpg,-1,20,4
Impressionism/camille-pissarro_the-chou-quarries-pontoise-1882.jpg,5,12,4
Impressionism/claude-monet_the-grand-canal-03.jpg,3,12,4
Baroque/jacob-isaakszoon-van-ruisdael_landscape-with-a-wheatfield-1660.jpg,-1,4,5
Post_Impressionism/gwen-john_nude-girl-1910.jpg,-1,20,4
Symbolism/nicholas-roerich_himalayas-1946.jpg,0,24,6
Naive_Art_Primitivism/niko-pirosmani_donkey-bridge.jpg,-1,15,2
Romanticism/orest-kiprensky_dark-haired-beautiful-woman-in-an-ermine-mantle.jpg,-1,23,4
Impressionism/adolf-hitler_the-basler-gate.jpg,-1,12,4
Rococo/joshua-reynolds_sir-joseph-banks-1772.jpg,-1,22,5
Abstract_Expressionism/sam-francis_free-floating-clouds-1980.jpg,-1,0,0
Rococo/fyodor-rokotov_portrait-of-great-duke-peter-fedorovich-later-emperor-peter-iii.jpg,-1,22,5
Pop_Art/billy-apple_untitled-rainbow.jpg,-1,19,3
Symbolism/konstantin-somov_portrait-of-f-sologub.jpg,-1,24,6
Realism/william-merritt-chase_the-apprentice-aka-boy-smoking.jpg,-1,21,2
Impressionism/robert-julian-onderdonk_october-landscape.jpg,-1,12,4
Impressionism/karoly-ferenczy_summertime-picnic-in-may-1906.jpg,-1,12,4
Color_Field_Painting/sam-francis_untitled-sfm66-03-1966.jpg,-1,5,0
Post_Impressionism/edouard-cortes_rue-royale-madeleine-winter.jpg,-1,20,4
Romanticism/dante-gabriel-rossetti_the-bower-meadow-1872-1.jpg,-1,23,4
Post_Impressionism/paul-gauguin_still-life-with-apples-and-green-vase-1890.jpg,-1,20,4
Post_Impressionism/henri-de-toulouse-lautrec_brothel-on-the-rue-des-moulins-rolande-1894.jpg,-1,20,4
Rococo/thomas-gainsborough_portrait-of-heneage-lloyd-and-his-sister-lucy.jpg,-1,22,5
Contemporary_Realism/eric-fischl_the-bed-the-chair-dancing-watching.jpg,-1,6,2
Naive_Art_Primitivism/marc-chagall_return-from-the-synagogue.jpg,10,15,2
Contemporary_Realism/neil-welliver_cold-claudia-1969.jpg,-1,6,2
Pop_Art/evelyne-axell_le-joli-mois-de-mai-1970.jpg,-1,19,3
Romanticism/pierre-paul-prud'hon_head-of-plutus-god-of-wealth.jpg,-1,23,4
Realism/pyotr-konchalovsky_autumn-yellow-wood-1937.jpg,4,21,2
Romanticism/konstantin-makovsky_boyarynia.jpg,-1,23,4
Romanticism/caspar-david-friedrich_self-portrait.jpg,-1,23,4
Pop_Art/andy-warhol_committee-2000-champagne-glasses-1979.jpg,-1,19,3
Romanticism/eugene-delacroix_the-summer-diana-surprised-by-actaeon-1863(1).jpg,-1,23,4
Art_Nouveau_Modern/aubrey-beardsley_chopin.jpg,-1,3,3
Romanticism/jean-leon-gerome_moses-on-mount-sinai-1900.jpg,-1,23,4
Realism/m.c.-escher_not_detected_204667.jpg,-1,21,2
Romanticism/orest-kiprensky_portrait-of-anna-furman-1816.jpg,-1,23,4
Romanticism/jan-matejko_hetman-of-the-polish-crown-in-the-17th-century.jpg,-1,23,4
Color_Field_Painting/alma-woodsey-thomas_evening-glow-1972.jpg,-1,5,0
Baroque/annibale-carracci_venus-adonis-and-cupid-1590.jpg,-1,4,5
Color_Field_Painting/gene-davis_pink-stripe-1960.jpg,-1,5,0
Realism/isaac-levitan_in-alps-1897.jpg,-1,21,2
Symbolism/james-tissot_jacob-sees-esau-coming-to-meet-him.jpg,-1,24,6
Symbolism/odilon-redon_closed-eyes-2.jpg,24,24,6
Symbolism/pierre-puvis-de-chavannes_the-happy-land-1882.jpg,-1,24,6
Art_Nouveau_Modern/gustav-klimt_musik-lithograph-1901.jpg,-1,3,3
Baroque/david-teniers-the-younger_peasants-bowling-in-a-village-street.jpg,-1,4,5
Impressionism/alfred-sisley_footbridge-over-the-railroad-at-sevres.jpg,-1,12,4
Naive_Art_Primitivism/david-burliuk_peasant-couple.jpg,-1,15,2
Impressionism/pierre-auguste-renoir_paul-meunier-1877.jpg,2,12,4
Realism/theo-van-rysselberghe_the-children-of-francois-van-rysselberghe-1885.jpg,-1,21,2
Romanticism/konstantin-makovsky_boyaryshnya-7.jpg,-1,23,4
Post_Impressionism/nicolae-tonitza_forester-s-son.jpg,-1,20,4
Post_Impressionism/marcel-duchamp_portrait-of-jacques-villon.jpg,-1,20,4
Realism/boris-kustodiev_self-portrait-near-the-window-1899.jpg,12,21,2
Impressionism/pierre-auguste-renoir_portrait-of-madame-claude-monet-1872.jpg,2,12,4
Post_Impressionism/henri-matisse_lydia-with-her-hair-in-a-net-1939.jpg,23,20,4
Realism/m.c.-escher_pineta-of-calvi-corsica.jpg,-1,21,2
Impressionism/guy-rose_indian-tobacco-trees-la-jolla-1916.jpg,-1,12,4
Impressionism/ilya-mashkov_dulber-sanatorium-krasnye-zori.jpg,-1,12,4
Impressionism/robert-julian-onderdonk_landscape-with-coreopsis.jpg,-1,12,4
Post_Impressionism/henri-de-toulouse-lautrec_portrait-of-cipa-godebsky-1896.jpg,-1,20,4
Impressionism/antoine-blanchard_notre-dame-1.jpg,-1,12,4
Northern_Renaissance/albrecht-durer_nude-study-nude-female-from-the-back-1495.jpg,7,17,5
Expressionism/anita-malfatti_o-caminho-da-vida.jpg,-1,9,2
Art_Nouveau_Modern/raphael-kirchner_happy-new-year-1899-3.jpg,22,3,3
Northern_Renaissance/gerard-david_the-deposition.jpg,-1,17,5
Post_Impressionism/a.y.-jackson_barns-1926.jpg,-1,20,4
Symbolism/odilon-redon_rodolphe-bresdin-1865.jpg,24,24,6
Northern_Renaissance/albrecht-durer_study-sheet-with-self-portrait-hand-and-cushions-1493.jpg,7,17,5
Realism/vasily-surikov_icon-lamp.jpg,-1,21,2
Fauvism/martiros-saryan_ararat-a-study-for-armenia-1964.jpg,15,10,2
Baroque/anthony-van-dyck_rinaldo-and-armida-1629.jpg,-1,4,5
Expressionism/corneliu-baba_maternity-1979.jpg,-1,9,2
Impressionism/eugene-boudin_the-shore-at-villerville-1893.jpg,19,12,4
Impressionism/theodor-pallady_intimacy-1.jpg,-1,12,4
Romanticism/sir-lawrence-alma-tadema_figures-on-the-terrace-by-the-acropolis-1874.jpg,-1,23,4
Northern_Renaissance/hans-baldung_lamentation-1517.jpg,-1,17,5
Art_Nouveau_Modern/aubrey-beardsley_not_detected_245615.jpg,-1,3,3
Symbolism/nicholas-roerich_himalayas-study-4.jpg,0,24,6
Expressionism/lucian-freud_naked-portrait-1.jpg,-1,9,2
Impressionism/claude-monet_cliff-at-pourville-1.jpg,3,12,4
Realism/anders-zorn_the-bedroom.jpg,-1,21,2
Romanticism/jan-matejko_tadeusz-stryjeriski.jpg,-1,23,4
Art_Nouveau_Modern/egon-schiele_portrait-of-miss-waerndorfer-1913.jpg,-1,3,3
Romanticism/caspar-david-friedrich_peaks-with-clouds.jpg,-1,23,4
Romanticism/john-constable_east-bergholt-church-1811-1.jpg,-1,23,4
Symbolism/nicholas-roerich_tristan-s-castle-1922.jpg,0,24,6
Art_Nouveau_Modern/gustav-klimt_the-kiss-1908(1).jpg,-1,3,3
Art_Nouveau_Modern/ivan-bilibin_illustration-for-the-russian-fairy-story-maria-morevna-1900-3(1).jpg,-1,3,3
Post_Impressionism/vincent-van-gogh_view-of-paris-from-vincent-s-room-in-the-rue-lepic-1887.jpg,1,20,4
Symbolism/pablo-picasso_peasants-1906.jpg,6,24,6
Impressionism/giovanni-boldini_the-beauty-before-the-mirror.jpg,-1,12,4
Impressionism/mary-cassatt_lydia-cassatt-in-a-green-bonnet-and-a-coat.jpg,-1,12,4
Impressionism/childe-hassam_flower-girl-by-the-seine-paris.jpg,20,12,4
Impressionism/eugene-boudin_shore-at-sainte-adresse-low-tide-1894.jpg,19,12,4
Post_Impressionism/vincent-van-gogh_sketch-of-two-women-1890.jpg,1,20,4
Cubism/roger-de-la-fresnaye_the-penholder-1918.jpg,-1,7,0
Cubism/pablo-picasso_mother-and-child-marie-therese-and-maya-1938.jpg,6,7,0
Impressionism/claude-monet_the-wooden-bridge.jpg,3,12,4
Early_Renaissance/carlo-crivelli_mary-with-child.jpg,-1,8,5
Symbolism/nicholas-roerich_himalayas-1943-2.jpg,0,24,6
Impressionism/william-merritt-chase_portrait-of-miss-dora-wheeler-1.jpg,-1,12,4
Pointillism/henri-edmond-cross_the-flowered-column.jpg,-1,18,4
Expressionism/lovis-corinth_the-abduction-1918.jpg,-1,9,2
Post_Impressionism/augustus-john_landscape-at-chirk-clwyd-1912.jpg,-1,20,4
High_Renaissance/raphael_apollo-and-marsyas-from-the-stanza-della-segnatura-1511.jpg,-1,11,5
Symbolism/gustave-moreau_oedipus-the-wayfarer.jpg,-1,24,6
Impressionism/nikolay-bogdanov-belsky_portrait-of-a-young-woman.jpg,-1,12,4
Realism/vincent-van-gogh_head-of-a-peasant-study-for-the-potato-eaters-1885(1).jpg,1,21,2
Realism/alexey-venetsianov_peter-the-great-founding-of-st-petersburg.jpg,-1,21,2
Abstract_Expressionism/joan-mitchell_untitled-1968.jpg,-1,0,0
Post_Impressionism/piet-mondrian_wood-with-beech-trees.jpg,-1,20,4
Post_Impressionism/henri-de-toulouse-lautrec_a-ball-at-the-moulin-de-la-galette-1889.jpg,-1,20,4
Mannerism_Late_Renaissance/tintoretto_assumption-of-the-virgin.jpg,-1,13,5
Realism/nikolay-bogdanov-belsky_horse-between-birches.jpg,-1,21,2
Post_Impressionism/bertalan-por_longing-for-pure-love-1910.jpg,-1,20,4
Color_Field_Painting/theodoros-stamos_double-green-sun-box-1967.jpg,-1,5,0
Fauvism/jean-metzinger_paysage-colore-aux-oiseaux-aquatique-1907.jpg,-1,10,2
Rococo/dmitry-levitzky_portrait-of-suvorov.jpg,-1,22,5
Abstract_Expressionism/alexander-calder_man-1967.jpg,-1,0,0
Realism/john-singer-sargent_marian-madge-roller-1902.jpg,8,21,2
Impressionism/pierre-auguste-renoir_in-st-cloud-park-1866.jpg,2,12,4
Realism/fyodor-vasilyev_after-a-rain-country-road-1869.jpg,-1,21,2
Expressionism/oskar-kokoschka_not_detected_235867.jpg,-1,9,2
Realism/konstantin-makovsky_portrait-of-the-italian-boy.jpg,-1,21,2
Romanticism/karl-bodmer_washinga-saba-s-grave-on-blackbirds-hill-plate-12-from-volume-2-of-travels-in-the-interior-of-1843.jpg,-1,23,4
Baroque/willem-kalf_still-life-with-drinking-horn-1653.jpg,-1,4,5
Symbolism/jacek-malczewski_in-the-dust-cloud.jpg,-1,24,6
Northern_Renaissance/hans-memling_adoration-of-the-magi-right-wing-of-triptych-depicting-the-presentation-in-the-temple-c-1470-72-1472.jpg,-1,17,5
Abstract_Expressionism/joan-miro_not_detected_227980.jpg,-1,0,0
Expressionism/max-pechstein_am-ufer-at-the-riverbank-1920.jpg,-1,9,2
Impressionism/childe-hassam_little-cobbler-s-shop.jpg,20,12,4
Naive_Art_Primitivism/maurice-prendergast_bathers-5.jpg,-1,15,2
Pop_Art/billy-apple_homonym-1963.jpg,-1,19,3
Naive_Art_Primitivism/fernando-botero_lefty-and-his-gang.jpg,-1,15,2
Expressionism/martiros-saryan_flowers-of-kalaki-1914.jpg,15,9,2
Early_Renaissance/benozzo-gozzoli_tobias-and-the-fish-1465.jpg,-1,8,5
Ukiyo_e/katsushika-hokusai_ningyo.jpg,-1,26,1
Early_Renaissance/fra-angelico_condemnation-of-st-lawrence-by-the-emperor-valerian-1449.jpg,-1,8,5
Romanticism/jan-matejko_wladyslaw-jagiello.jpg,-1,23,4
Art_Nouveau_Modern/konstantin-korovin_we-ship-encampments-1900.jpg,-1,3,3
Naive_Art_Primitivism/henri-rousseau_corner-of-the-plateau-of-bellevue-1902.jpg,-1,15,2
Realism/vincent-van-gogh_standing-woman-half-length-1882.jpg,1,21,2
Impressionism/childe-hassam_the-new-york-bouquet-west-forty-second-street.jpg,20,12,4
Symbolism/salvador-dali_ex-aegypto-vocavi-filium-meum-1964.jpg,14,24,6
Baroque/rembrandt_self-portrait-with-long-bushy-hair-1631.jpg,11,4,5
Rococo/louise-elisabeth-vigee-le-brun_dauphin-louis-joseph-xavier-of-france-second-child-and-first-son-of-king-louis-xvi-of-france.jpg,-1,22,5
Ukiyo_e/utagawa-kunisada_ronins-attack-on-the-house-of-lord-kira-left-panel-of-a-triptych.jpg,-1,26,1
Baroque/rembrandt_st-jerome-reading-1634.jpg,11,4,5
Abstract_Expressionism/milton-resnick_abstraction-1963.jpg,-1,0,0
Impressionism/eugene-boudin_the-tourgeville-shores-1894.jpg,19,12,4
Expressionism/martiros-saryan_illumination-for-the-tale-by-hovhannes-tumanyan-nazar-the-brave-1936.jpg,15,9,2
Art_Nouveau_Modern/nicholas-roerich_rostov-veliky-church-on-ishna-1903.jpg,0,3,3
Post_Impressionism/raoul-dufy_the-fisherman-with-net-1914.jpg,-1,20,4
Expressionism/abraham-manievich_autumn-day.jpg,-1,9,2
Symbolism/louis-janmot_po-me-de-l-me-2-le-passage-des-mes.jpg,-1,24,6
Minimalism/dan-flavin_untitled-to-my-dear-bitch-airily-1981.jpg,-1,14,0
Impressionism/maurice-prendergast_lacemakers-venice.jpg,-1,12,4
Post_Impressionism/pablo-picasso_woman-with-necklace-of-gems-1901.jpg,6,20,4
Realism/george-catlin_h-ra-t-a-a-brave-fort-union-crow-apsaalooke-1832.jpg,-1,21,2
Realism/thomas-eakins_photograph-1910-16.jpg,-1,21,2
High_Renaissance/giorgione_giovanni-borgherini-and-his-tutor(2).jpg,-1,11,5
Impressionism/gregoire-boonzaier_district-six-with-view-to-harbour-1953.jpg,-1,12,4
Realism/winslow-homer_the-veteran-in-a-new-field.jpg,-1,21,2
Post_Impressionism/martiros-saryan_ashtarak-1957.jpg,15,20,4
Realism/ilya-repin_portrait-of-a-v-zhirkevich-1888.jpg,18,21,2
Pop_Art/mario-schifano_when-i-remember-giacomo-balla-1964.jpg,-1,19,3
New_Realism/edward-hopper_queensborough-bridge.jpg,-1,16,2
Ukiyo_e/katsushika-hokusai_a-leather-pouch-with-kagami.jpg,-1,26,1
Impressionism/octav-bancila_muncind-p-m-ntul-1915.jpg,-1,12,4
